"Chrütz","(n, unveränd./-eni): Kreuz, a) allg. sich schneidende Balken (allg. / wh 144, 186); b) Sinnbild des christl. Glaubens (sds 5,57); ZSS: Härgotts~, Huus~. c) Mühsal, Last: si traagi iiras Chrüz ùmhi ordeli ringer (pb Verse36); d) Teil des Rückens um das Kreuzbein (allg.); ↑Rǜgg. e) obere Ecke eines Goals (Sport / Üb2 We2); SYN: Angeli, Luggaarna. ↑Gooḷ. f) (auch mask., unveränd.) Treff-Farbe im Kartenspiel (allg. / wh 33); i ha haut nùmen a Chrütz (Dü1); ↑Jass.","[Dim. Chrützli (Ta2 / sds: Wü Üb Fr ML Gi Pl), Chrytzli (sds: Gu)]"
"Chrùtza","(f, -e): ❶ Holzkiste, a) viereckige Tragkiste, Truhe, zB für kl. Tiere, für Schnee (Ta1 He1 We2 Si1 Pl1 Ss2 / wh 54, 71); ‡Gfääs. SYN: Bena, Chischta, Harassa. ↑ Chreeza, Ggaschù, Tǜschtroog, Trua. b) Rückentragkiste (Gi2 Si2); ↑Hùtta. c) Kartonschachtel (Ta1); ↑Trùcka. d) hölzerne Kehrichtschaufel (Ss1); ZSS: Hoḷz~, Wǜschete~. ❷ Holzabteil, hölzernes Gestell im Keller (Ta1 Ss1); i ha det mengi Chrùtza voli Häpere gsee (vs GuC84); SYN: Häpperehùtta. ↑ Chäller, Chrome. ZSS: Häppere~. ❸ Karren, a) kistenähnl. Karren mit Stäben zum Transportieren von Hühnern (Gu1); ↑Bena. b) Spielkarren ohne Seitenwände (Fr1); ↑Tùmmer. c) Schubkarren (Gi1); ↑Bäära. ❹ Bretter- u. Kufenschlitten für Kinder (Wü1 He1 We1 Re1; sds 5,98: Gi); ‡Schlitte. ❺ Gefäss für den Salzstein (Gi1); ❻ abschätzig für a) altes Auto, alter Wagen (Gu Dü Wü Fr2 He2 We2 Pl2); SYN: Outo. b) eine Frau (Dü2 Ue1, Fr Si2 Pl2 Ss); ùf e Schyterhufe muess si, di Chrùtza (Vaucher 34); c) eine alte Person (Dü1); vgl. Anhang 1. _ Gefängniszelle (Wü2); ↑Schalewärch. Tor, Treffer in Ballspielen (neu / Dü2 Ta2); SYN: Gooḷ.","[auch Chrùtzler (sds: Gi), Dim. Chrùtzli (r) allg. lebendig; Bed.3: Wort u. Ding veraltet (r) Herkunft unbekannt (r) Id 3,937]"
"Chrütz·aas","(n, -eni): Spielkarte Treff-Ass.",""
"chrützaas","(Part.): Ausruf des Erstaunens, Erschreckens (Ta2). ↑wooḷmääḷ. • Ra.: chrützaas an a Bùùm aan (pb S-3).",""
"Chrütz·achs","(f, -e): mit gr. Hacke verbundene Axt zum Ausreuten von Baumstrünken (Fr1). ↑Rütthowa.","[Id 1,619]"
"Chrütz·chǜngg","(m, -e): Spielkarte Treff-König (wh 33).",""
"Chrütz·damm","(f, -e): Spielkarte Treff-Dame.",""
"Chrützdoorn","(m, -e): Kreuzdorn, Hirschdorn (Ta1 Ss1). ‡Struuch.","[Bosshard 1978,297]"
"chrütz·faḷtsch","(k. Steig.): völlig falsch: a so chrüzfautsch hiis emù di Radikale o nit gmacht (Vaucher 23).",""
"Chrützfǜrscht","(m, -e): kreuzförmiger First, bei Vierschilter-Häusern (Haas: StAnt). ‡Tach.",""
"Chrützgang","(m, -e-/-ä-): ❶ Bittprozession mit Kreuz u. Fahnen (wh 110); SYN: Chrützi. ❷ Gruppe der Kränzlitöchter: ds Zyli isch im Chrüzgang gsyy ùn isch i de tütsche Tracht ggange (pb Isi55).",""
"Chrützgang·miitli","(n, -eni): Kränzlitracht tragende Mädchen (wh 178). SYN: Chrenzlitochter.",""
"Chrützgangs·tracht","(f, -e): Kränzlitracht, die bes. beim betenden Umgang um die Kirche benutzt wurde. SYN: Chränzlitracht. ↑(tütschi) Tracht.",""
"Chrützi","(f, -ene): Bittprozession mit Kreuz, Flurprozession am Markustag u. an den drei Tagen vor Christi Himmelfahrt (Üb1); tondersch Butze, d Chrǜtzi isch ja no nit gsy (Rappo 43); Ende Meie, afangs Brachet isch [mù] mit de Chrüzi ggange (Vaucher 22); ‡Bruuch. SYN: Chrützgang. ↑Stazyoon.","[auch Chrǜtzi (Rappo), Chrüzi (Vaucher) (r) Id 3,945: 'Bittgang mit Kreuz u. Fahnen von Kirche zu Kirche' (nur FR)]"
"Chrùtzler"," s. Chrùtza.",""
"Chrùtzli","(n, -eni/-ini): ❶ Tragkistchen (wh 71); ↑Chrùtza. ❷ hölzerne Kehrichtschaufel mit Griff (Ss1; sds 7,95: We); SYN: Wǜschetechrùtza. ❸ Bretter- u. Kufenschlitten mit eisernen Ringen (Fr1 Ta1; sds 5,98: Fr Ta We); i hetti lieber ds Chrùtzli gnoo, as het drùm mit syne ysege Ringe hörter kesslet ù ggrolet (ms 92); ‡Schlitte.",""
"chrützlinge","(Part.): kreuzweise, gekreuzt (wh 77).","[zu Chrütz; zu -linge s. blǜntslings ]"
"chrützment","(Part.): Fluchwort (Ta2). SYN: sackerdyy.",""
"Chrütz·pickḷ","(m, -le): Pickel, Spitzhacke (sds 8, 149: Ta Pl).","[Id 4,1118]"
"Chrütz·puur","(m, -e): Spielkarte Treff-Bube.",""
"chrütz·sackerment","(Part.): Fluchwort: chrützsackerment jitz hätt es gnue gspennt, usi muess es! (fa Josi1); SYN: sackerdyy.",""
"Chrütz·viertḷ","(m, -le): lebensgefährl. Euterkrankheit, wenn eine Zitze verstopft u. verhärtet ist, meist mit Fieber, oft durch schlechtes Ausmelken, behandelt mit Penicillin (Wü1 Üb We1 / wh 68); SYN: Mǜḷchfieber, Mǜḷch·stouig, Viertḷ. ↑Chue. / ↑gherkt.",""
"Chrützwääg","(m, -e): Kreuzweg, Leidensweg Christi (Üb1 Ta1 Ss1). ‡Bruuch.",""
"Chrütz·ziiche","(n, unveränd.): Kreuzzeichen (allg.); wa de Seppili z Schu müesse hät, hät er scho ds Chrützziiche chene (fa Religion).",""
"Chrǜǜsch","(n, kein Pl.): Kleie, Getreidehülse (sds 8,48 / wh 20, 54, 101); ‡Choor. ↑Hùḷtscha.","[ahd crusc 'Kleie, Getreidehülse' (r) Id 2,814: Grüsch, Chrüsch ]"
"chrǜǜsch","(-er, -escht): a) sehr dumm (Jugend / Dü Ta2 We1 Re1 Si1); dù bǜsch chrǜǜsch (Ta2); SYN: gùùch. b) wertlos, langweilig: dasch chrǜǜsch (Gu1 Üb ML1 We2 Gi2 Pl1 Ss2); di Aute sy de Jùnge chrǜǜsch (Re1); SYN: nüütwärtig.","[wohl zu Chrǜǜsch (r) fehlt in Ma-Wbb]"
"chrǜǜsch·blööd","(k. Steig.): sehr dumm (Wü2 Ü2, ML2 Gi2 Re2 Pl2).",""
"chrǜǜsch·tùmm","(k. Steig.): sehr dumm (Gu2 We2).",""
"Chrüzi"," s. Chrützi.",""
" Chryda","(f, -e): Kreide (wh 19, 189). ‡Schryybi.","[zur Lautung s. Anhang 3.8]"
"Chua"," s. Chue.",""
"Chǜbḷ","(m, -le): ❶ (Dim. Chǜbli) Eimer, Kübel zum Füttern, Transportieren, Waschen, etc. (Ta1 He1 Re1 Ss1; sds 7,4: He We OL / wh 54, 138); SYN: Bydong. ↑Gepsa. ZSS: Ankechǜbli, Chaḷberchǜbli, Ggwääsch~, Handwäschchǜbeli, Kǜder~, Mǜḷchchǜbli, Söü~, Stöpschǜbli, Stopfchǜbli, Trooḷchǜbli. ❷ (Dim. Chǜbeli) Trinkgefäss, zB gr. Kaffeetasse ohne Henkel, drei-Deziliter Bierglas (Gu2 Dü Fr2 ML Pl1 Ss1 OL2); ↑ Chacheli, Gganett. • Ra.: houss i Chǜbḷ verschwinde (Wü1 Üb1 Gi1 Re1).","[Dim. Chǜbli (Ta1 He1 Re1 Si1 Pl1; sds: He), Chǜbeli (s. Bed.2) (r) Id 3,110]"
"Chùchi","(f, -ene): ❶ Küche, Kochraum (sds 7,132); ‡Zǜmmer. SYN: Fǜrhuus. ↑ Frygoor, Potasche, Schǜttstii. ❷ Sennereiraum, Hauptraum im Alpgebäude (sds 7,244: Pl Ss). • Ra.: mitz i d Chùchi genau getroffen, bes. beim Werfen, Schiessen (Ta2).","[Id 3,129]"
"Chùchi·böuchli","(n, -eni): Ablagebrett in der Küche. ‡Möbḷ.","[auch Chùchibäuchli (Gu1)]"
"Chùchi·fǜrtùch","(n, unveränd.): Küchenschürze (Wü1 Ss1); äs bindt sys Chùchifǜrtùch ùm (ms 52).",""
"Chùchi·pǜfetli","(n, -eni): Küchenschrank (Re1); ds Chùchipǜfetli sygi emù zue (pm 45). ↑Chachḷbouch.",""
"Chùchi·schäftli","(n, -eni): Küchenschrank (sds 7,191: Wü / pk). ↑Chachḷbouch.","[Id 8,400]"
"Chùchi·troola","(f, -e): Nudelholz (Pl2). SYN: Chuechetrooli.",""
"Chùchi·tǜǜr","(f, -e): Küchentüre (wh 131). ↑Stǜǜrzḷ.","[auch Chùchistǜǜr (wh)]"
"Chùchla","(f, -e): Kunkel, Holzstab mit Fasern, die zu spinnen sind (wh 98); ds Wärch a de Chùchla isch kutzets ù kùtterets (pm 11); ‡Gǜǜrbe. SYN: Chùnkḷstäcke. ↑Häḷbli. / ↑spine.","[auch Chùùchla (wh) (r) † (r) ahd chšchela 'Spinnrocken' (r) Id 3,364]"
"Chuder","(m, -e): Abgang beim gehechelten Hanf od. Flachs (wh 106); ↑ Flachs, Hamf.","[† (r) Id 3,151]"
"chüderle","(g-et): ❶ schmeicheln, a) ansuchen, umgarnen (allg1); ↑schwäckle. b) heucheln, einschmeicheln (Fr1 Ta2 Re1 Si); a Stedtlerplagööri het grüüseli chene chüderle (vs GuC67); SYN: glyyssne. c) oberflächl. Beziehung haben (Dü2 Üb2); ↑Gschlǜǜpf. ❷ flüstern (Dü1 We1 Ss1); ↑bradle. ❸ verraten, ausplaudern (Dü1 Ss2); SYN: chüechle. ❹ (allzu) lange kl. Arbeit verrichten (Üb2 He2 Re2).","[trotz lautl. Problemen wohl zu mhd kuteren 'wie ein Täuberich girren' (Id) (r) Id 3,153: BE, LU]"
"Chue","(f, Chüe): ❶ Kuh (allg. / wh 187); ‡Tier, ‡Vee. SYN: Chüeli1, Gùra, Hùùpela. U-BEGRIFFE: Chaḷb, Ggùschti, Meischi, Mùni, Rǜnn. / Chratte, Chueli1, Drüüstrich, Flotsch, Grǜǜbi, Gyba, Rùùggeli, Tschotschla, Tudla. TEILE: Birchi, Chlaaùa, Chueschwanz, Hoorn, Hùngergrueba, Lääsi, Lämpe, Mǜǜsi, Stotze, Tile, Utter. Krankheiten: ↑ Birchi, Chrützviertḷ, Gsǜchti, Güeti1, Richti. ZSS: Bäärg~, Ggùscht~, Liit~. ❷ Schimpfwort für Frauen: tùmi Chue (He2 We1 Si); vgl. Anhang 1. • Ra.: blǜni Chue Blindekuhspiel (sds 5,88: Ta Gi); SYN: (blǜni) Muus.","[auch Chua (Wü2)]"
"Chue·chaḷbli","(n, -eni): weibl. Kalb (sds 8,16: Wü Üb Ta Ss). ↑Chüeli1.","[auch Chüechaub (sds: Ta), Chüechäḷbli (sds: Üb), Chüelichäḷbli (sds: Ss) (r) Id 3,215]"
"Chueche1","(m, -üe-): ❶ Kuchen, a) Blechkuchen (allg.; sds 5,187 / wh 184); ‡Bacheta, ‡Spyys. ZSS: Bire~, Biresaasse~, Chees~, Chries~, Chǜrbse~, Frümmli~, Grǜǜbe~, Gspinetz~, Häppere~, Läbb~, Meis~, Nydle~, Öpfḷ~, Pfane~, Pfou~, Rebaarbere~, Zǜbele~, Zwätschge~. b) grösseres Gebäck aus Mehl, Butter, Eiern, Zucker (allg. / wh 184); SYN: Ggegg. ❷ Alkohol-Rausch (neu / Ta2); SYN: Stǜǜrni.","[auch Chuehe (wh), Chüechli (r) ahd chuohho, mhd kuoche 'Kuchen, Gebäck' (r) Id 3,131]"
"Chueche2","(m, unveränd.): Schlittenkufe (Ss1); d Charrer hii alz zwäg gmacht, was Redleni ù Chueche ghääbe het (pm 16); ‡Schlitte. ZSS: Schlitt~.","[ahd slito-chuohho 'Kufe' (r) Id 3,145: CH]"
"Chueche·bitz","(m, -e): dreieckiges Kuchenstück: dä Garte het äbe prezyys d Form vam ana Chuechebitz (ms 102).",""
"Chueche·tiig","(m, -e): Kuchenteig (wh 180).","[auch Chuehetiig (wh)]"
"Chueche·trooli","(n, -eni): Nudelholz (allg.). SYN: Chùchitroola.","[auch Chuechetroola (Pl1), Chuechetrööla (Fr2), Chüechlitroola (Id: nur FR) (r) Id 14,887]"
"chüechle","(g-et): ❶ Kilbiküchlein herstellen (Ta Si1 / wh 74); ‡bache. ↑fäḷtele. ❷ a) verraten, ausplaudern von Geheimnissen (allg1 Dü2 Wü2 ML2 Gi2 Re2 Ss2); ‡rede. SYN: chachle, chlöpfe, chüderle, rätsche, rätschgge, tööne, uuspladere, vùraate, vùrschnäpfe, vùrzapfe. ↑ (fǜdlewaarms ga) sääge, schnädere, vùrlafere. b) klatschen, tratschen (Ta1 Si Pl2 Ss1); SYN: hächle, uuscheere, vùrhandle, waschle. ↑ dǜǜrnää, schnable, tschädere. c) grossartig auftreten, prahlen (Wü1 Üb2 He1); ↑ plodere, uusflegere.","[zu Chueche1 (r) Id 3,143: 'Kuchen backen', auch übertr., doch nicht 'reden']"
"Chüechli","(n, -eni): Kilbi-Küchlein (allg.); si Wort fließe as wie d'Chäsmilch unter dem Prässel u thüe eim wohl, as as schös Blatti volls Risbri u Chüechli (FN 12.2.1907); ‡Chǜḷbiässe. SYN: Chnöyblätz. ZSS: Chǜḷbi~, Häppere~.",""
"Chuedräck","(m, -e): Kuhdreck, Stallmist (sds 8,33: Wü Üb); aber de Seppili isch nit z chùrza cho: «Chuedräckpǜtzeler, Chuedräckpǜtzeler» (fa Religion); SYN: Pläder.",""
"Chüeffer","(m, -e): Küfer (sds 5,30 / wh 184); bym Chüeffer het es müesse as Gepsli sy (pm 80). ‡Pruef.","[auch Chieffer (sds: Gu), Chǜeffer (sds: SE) (r) Id 3,178]"
"chüeffere","(g-et): küfern (wh 211); ma siit, är hiige küeferet (aj Rollimoos155); ‡wärche.","[auch chüefere (aj)]"
"Chuehe"," s. Chueche1.",""
"Chuekomet","(n, unveränd.): Kuhkummet (He1).",""
"chuele","(g-et): abkühlen, kühl werden (wh 69, 211); as chuelet, asch gar nit z arsääge (ms 26); ↑gfriere.",""
"Chueli1","(n, -eni): ❶ kl. Kuh (allg. / wh 71f); ‡Chue. SYN: Chüeli1. ❷ flache Bébéflasche mit Kuh darauf (Wü1 Üb1); i ha früer ging as plätterets Chueli ghääbe (Üb1); SYN: Bybrong.",""
"Chueli2","(f, kein Pl.): kühle Stelle, schattiges Plätzchen (Re1); üser hii ne Tǜschen ù Benk näbe z Schlössli i d Alee gstöllt, a d Chueli (pb Verse38); SYN: Chüeli2.",""
"Chüeli1","(n, -eni): a) kl. Kuh (wh 72); SYN: Chue. b) weibl. Kalb (sds 8,16: Gu Dü He We OL); SYN: Chaḷb, Chuechaḷbli, Chueli1.",""
"Chüeli2","(f, -ene): a) kühle, schattige Stelle (Ta1); SYN: Chueli2. b) Gefriertruhe, Gefrierfach (Ta1); SYN: Gfrier.","[Id 3,85]"
"Chüe·mäḷchtera","(f, -e): hölzernes, ovales Tränkgefäss für Kühe (sds 7,12: Gu).",""
"Chuenaagḷ","(m, -le): prickelnder Frost an Fingerspitzen (Ss1). ↑Gfröörni.","[Id 4,67]"
"Chüepläder","(m, -e): Kuhfladen (pb S-5); vam Gschpinez het er aube gsiit: «Chüepläder» (fa Religion).","[auch Chueplätter (pb)]"
"Chüer","(m, unveränd.): Küher, für Viehhaltung angestellte Person (Wü1 Re1 Si1 / wh 86, 184); d Chüjer (...) hi as Chüjerschwinget (pm 92); ↑Puur. • Ra.: de Chüer samt de Hose Rahmschicht auf gekochter Milch (pk) / im Chüers Hose (Fr1); ↑Rumm1.","[auch Chüjer (pm), Chüüer (wh), Chüüjer (wh) (r) anders als in BE, wo Chüejer 'Senn' bedeutet]"
"Chüer·aalegi","(f, -ene): Anzug der Kühers, Hirten, heute Tracht (Si1). ‡Tracht.",""
"Chüer·chäppi","(n, -eni): Mütze des Kühers (pb S-A). SYN: Mäḷcherchäppi.",""
"Chüer·tracht","(f, -e): Tracht der Kühers, Hirten (Re1).",""
"Chue·schwanz","(m, -ä-/-e-): Kuhschwanz (Wü2). ‡Chue.",""
"Chue·staḷ","(m, -ä-): Kuhstall (sds 7,210: Ta). ↑Lääger.",""
"Chue·tile","(m, unveränd.): Zitze am Kuheuter (pk).",""
"Chǜfḷ","(m, -le): ❶ Kiefer: mit grüüselege Ùùgshöelene ù Chǜfle mit mee Lǜcke weder Zenn (Kolly 53); ‡Muuḷ. ❷ Früherbse, von der man auch Schote isst (Gu2 UL1 He1 OL; sds 6,195: UL Fr He We Gi); SYN: Chefe, Chiirfle, Chǜfḷäärbs, Poamangschtu. ↑ Äärbs, Pfaffioola.","[1. mhd kivel, kiuwel 'Kinnlade'; 2. ahd keva 'Schote', volksetym. an 1. angeglichen (Id) (r) Id 3,175: CH]"
"Chǜfḷ·äärbs","(f, -e): Früherbse, von der man auch Schote isst (Fr1 Ta1; sds 6,195: Dü Ta He OL). SYN: Chǜfḷ.","[auch Chifùäärbs (Fr1; sds: Dü)]"
"chǜfle","(g-et): ❶ a) Kieferbewegung machen: mee weder as Totze bluetgierig Hùne [hii] kychet, ù kroeset, ù kǜflet as wy sis [ds Mannli] zfizzes ù zfäzzes wetti vùrschryysse (Kolly 8); b) nagen, an etwas herumbeissen (Gi1); ↑chroutsche. ❷ zanken, streiten: si scheme si a bitz fùr d Schweschter, ass dia (...) si defǜǜr hiigi, mit de Chnächte z chǜflen ù z zangge (pb Verse33).","[auch chifle (Fr1 Pl2 Ss) (r) 1. mhd kiuwen, kifen 'nagen, kauen'; 2. mhd kifelen, kibelen 'scheltend zanken' (r) Id 3,176]"
"Chǜgeler"," s. Chrùgler.",""
"chùgḷ·rùnd","(k. Steig.): kugelrund, ganz rund (Haas: Fr).",""
"chüijere"," s. chüüere.",""
"Chüjer"," s. Chüer.",""
"chǜḷbene","(g-et): Kilbi feiern, Kilbiessen geniessen, intrans. (Gu1 Fr2 Ta1 We Gi Pl); dr Herbscht isch choe, ù ma het ùmmi gkǜlbenet (pm 71); ‡ässe. ↑gniesse.","[auch chùubene (Ta1 We Gi)]"
"Chǜḷber","(m, -e): etwas älteres weibl. Lamm (sds 8,69: Üb Pl). SYN: Ouli.","[auch Chiḷberli, n (sds: Pl) (r) wohl † (r) mhd kilbere 'Mutterlamm' (r) Id 3,225: Alpen (FR fehlt)]"
"Chǜḷbi","(f, -ene): Kilbi, Kirchweihe (allg. / wh 112, 153); [am Chrismet] hät es z Ässe ggä wy an ara Chǜubi (fa Religion); di wäḷtschi Chǜḷbi Kilbi der Romands im September (Gu1 Üb1 Gi); ‡Bruuch. ↑ Maartistaag, Wyy2. ZSS: Maartyns~, Pfaffyoole~, Tanz~.","[auch Chùubi (Ta1 Gi / wh 94), Chiubi (Gu) (r) mhd kilchwîh, kilwîhe 'Kirchweih' (r) das Datum der Kilbi ist von Ort zu Ort, zT gar von Wirtshaus zu Wirtshaus verschieden; die Martinskilbi ist die häufigste und ist jeweils am 2. Sonntag im November]"
"Chǜḷbi·ässe","(m, unveränd.): Kilbi-Essen, spezielle, üppige Speise zur Kilbizeit (allg.); SYN: Chǜḷbifryggḷ. TEILE: Biresaassa, Brätzela, Chabissùppa, Chüechli, Ggrǜǜkts, Häpperestock, Mutaarda, Pǜschelibira, Schaafsbraate, Voräss, etc.","[Huus-Rezäpt 1]"
"Chǜḷbi·chüechli","(n, -eni): Kilbi-Küchlein (Pl2).","[Huus-Rezäpt 35]"
"Chǜḷbi·fryggḷ","(m, -le): Kilbi-Essen: das schmeckt ja fascht wy Chǜlbifryggù (Aeby 111); SYN: Chǜḷbiässe.",""
"Chǜḷbi·saassa","(f, -e): eingedickter Fruchtsaft, meist von Birnen, bes. an Kilbi (Ss1).",""
"Chǜḷbi·senf","(m, kein Pl.): süsser Kilbisenf (Gu2 Wü Üb Fr ML1 OL). SYN: Mutaarda.","[auch Chǜubisenf (Ta1 Pl), Chǜubisempf (Wü2 Fr1 Ta1 Re Si1 Ss), Chǜubisämpf (Gu2 Wü1 Üb Fr2), Chùubisempf (Ta1 We1 Gi2 Si2) (r) Huus-Rezäpt 18]"
"Chǜḷcha","(f, -e): Kirche (allg.; sds 5,39 / wh 89, 94, 128, 134, 164); gob si zùr Chǜlha uus synn, isch mù albe no an Ùùgeblick rächts hinderyy ga staa (pb Isi26); nùmen as d'Chǜucha im Dorf plyppt (fa Josi13); ‡Huus. ↑ Aḷter1, Bätthüüsi, Biihuus, Chäppeli, Chlooschter, Chǜḷchhoof, Gglogga, Höḷtùm, Kuur, Lùùba1, Patroon, Tabernakḷ, Tǜschchammera. ZSS: Santiklous~.","[auch Chǜḷha (sds: He Pl / wh; pb), Chiḷha (wh: ""in 20ern alte Leute im OL""), Chǜucha (sds: UL Fr Ta Ss), Chùucha (Dü1 / wh: ""jüngste Gen.""), Chùuha (sds: Fr We), Chiùcha (sds: Gu) (r) ahd chirihha, ahd-aleman chilihha 'Kirche' (r) Id 3,229]"
"Chǜḷche·lütt","(Pl): Kirchgemeinde, Kirchgänger: mitts im Dorf, wa d Chùuchelüt am Sùnntig i ganze Schaare vùrbyygange (ms 102).","[auch Chùuchelüt (ms)]"
"Chǜḷche·zytt","(n, unveränd./-eni): Kirchturmuhr: sogar ds Chǜuchezyt va de Ùùgeschtyynere isch va Chöuti stǜu gstane (aj Rollimoos72).",""
"Chǜḷch·hoof","(m, -öö-): Friedhof (sds 5,24: SE Fr); SYN: Fridhoof, Tootehoof. ↑Chǜḷcha.","[auch Chǜlhoof (sds: Dü) (r) Id 2,1028]"
"Chǜḷchs·tùùrn","(m, -ǜǜ-): Kirchturm (wh 131); näben üsùm Chǜlchstùrn ischa früjer as Biihuus gstane (Kolly 53).","[auch Chǜḷchstùùrm (wh)]"
"Chǜḷhelüt"," s. Chǜḷchelütt.",""
"Chǜḷm","(m, kein Pl.): Thymian, Quendel (Ta1 Ss1); bym Ahigaa sy mer d Schwyneblueme, de Chǜlm ù no as paar Zytröösleni abcho (pm 85); bi Maagewee het mù Chöum gschygget (Ss1); ‡Chrüttli. SYN: Tümyaan.","[auch Chöum (Ss1) (r) prakt. † (r) zu ahd quenala, konela 'wilder Thymian' (r) Id 3,239: Chölm ]"
"Chǜḷt","(m, -e): Kiltgang; bes. in • Ra.: z Chǜḷt (wh 134) / z Chǜut gaa a) Zusammensitzen der Nachbarn am Abend (sds 5,17: Pl Ss); SYN: Aabesitz. ↑Wysytte. b) Besuch der ledigen Burschen bei Mädchen (sds 5,17: Wü Üb Fr Ta He OL); [i] gaa mir Läbtig nüme z Chǜlt, ha my Gglùscht jitz gschtǜlt (pm GuC38); ↑chǜḷte. c) Besuch der Freundin, Verhältnis haben (Dü2 Üb2 He2 We2; sds 5,18: Dü Fr Ss); ↑karisiere.","[auch Chùut (Dü Wü2 ML Gi Re2 Si; sds: We), Chiùt (Gu; sds: Gu Dü) (r) zu ahd chwiltiwerch 'Arbeit bis zur Nachtzeit'; vgl. schwed kväll 'Abend' (Kluge) (r) Id 3,242]"
"chǜḷte","(g-et): ❶ Kiltgang machen, a) sich abends zusammensetzen von Nachbarn (Pl1); i chùme hinacht zue der chù chǜlte, ù de mache mer zäme as Gaffi (pm 73); b) abends Mädchen/Frauen besuchen, zB der ledigen Burschen (SE1 Fr1 Gi2 Pl2); ds Hùùri isch mengisch [zùn era alti Witfrou] a bitz ga chǜlte (pm 100); ↑ Bùchs/Chǜḷt (z ~ gaa), karisiere, wysitiere. ❷ nach Feierabend weiterarbeiten, Überstunden machen (wh 94); dr Tagloon isch as Frenkli gsy ù wen er het müesse chǜlte, as Frenkli fǜfzg (pm 71); ‡wärche. ↑ Schwarzpüez/Ùberstùnn (mache).","[auch chùute (Dü1 Ta1 We1 Gi), chiḷte (wh) (r) Wort u. Tätigkeit veraltend (r) Id 3,242/245]"
"Chǜḷter","(m, unveränd.): Kiltgänger, abendl. Besucher, Freier: Mueter, ggùgget da, as isch a Chǜḷter daa (GuC 33).",""
"Chǜḷter·bueb","(m, -e): Kiltgänger: a de Samschtigaabene, wenn er d Chǜlterbuebe hiigi köere ga jutzen ù singe (pb Spät149).",""
"Chǜḷter·wyy","(m, -e): Wein, den man den Kiltgängern auftischt: nùme, wül dyr de Chǜlterwyy tuuret het (ar 19).",""
"Chǜmi","(f, kein Pl.): Kümmel, Doldengewächs auf Äckern u. Wiesen, dessen Früchte als Gewürz dienen (Üb1 We1); mit Salz ù Lùùch ù Zǜbele ù Chǜmis (pm 29); ‡Ggwǜǜrz. ↑Ggjätt.","[auch Chǜmis (pm)]"
"chùmlig"," s. chomlig.",""
"chumm","(Part.): kaum (wh 107, 165, 243). SYN: blooss.",""
"Chùmmer","(m, kein Pl.): Kummer (wh 185). ↑Plange.",""
"chùmmere","(g-et): sich sorgen: da het d Baasa kùmmeret ùm ds Chueli ù d Giis (pm 41); ↑angschte.",""
"chùm·nigle","(g-et): Nagelfrost haben (Ta1). SYN: sùre.","[zu schwzdt chuenigle, eine weitere der zahllosen Varianten für 'Nagelfrost haben'; urspr. Bed. unsicher (Id 1,151) (r) Einzelbeleg]"
"Chùneli","(n, -eni/-ini): a) Kaninchen (Gu Üb1 Ta1 Gi1 Re2 Si1 Pl1 Ss1; sds 8,122: nur Gu Dü Wü Fr ML OL / wh 72, 170, 182); schint's het das Böckli hie u da mit dene Chuneleni ggaulet u sie ggaielet (FN 29.12.1908); ‡Gficht. SYN: Chǜngḷ, Hase. ↑ Bock, Häsa. b) kl., junges Kaninchen (Wü1 He1 We Re1 Si2).","[veraltend; meist nur noch passiv (r) zu Chunnel, Chonnel (Id); über ält. frz connil, pat kounol 'Kaninchen' aus lat cuninculus (r) Id 3,326: nur FR]"
"Chùneli·fryggù"," s. Chǜngḷfryggḷ.",""
"chǜngele","(g-et): etwas nicht richtig, ungeschickt machen (Ss1).","[zu Chǜngḷ ]"
"Chǜngeli·chrutt","(n, -chrütter): Kerbel, Kerbelkraut (We1). SYN: Chäärbela.",""
"Chǜngg","(m, -e): a) König im politischen Sinn: [der Torybock] het ghuulet, ù z Engùllan isch der Chǜng gstoerbe (Kolly 14); SYN: König. b) König im Kartenspiel (allg. / wh 54, 182); de Chǜngg isch a Chiib (Ta1); ↑Jass. ZSS: Chrütz~, Egge~, Häärz~, Schufḷ~.",""
